Index,theta,x_upper,x_lower,y_upper,y_lower
A119,1.7093814446,0.6590708992911135,0.45907089929111355,0.6590708992911135,0.6538599401155664
A119,1.8450588672000001,0.5827603206874782,0.3827603206874781,0.5827603206874782,0.6378799981971605
A119,1.9807362898,0.5093125132315681,0.30931251323156805,0.5093125132315681,0.6117250267680648
A119,2.1164137124,0.44007745800551856,0.24007745800551858,0.44007745800551856,0.5758757578998842
A119,2.2520911349999997,0.37632770511005076,0.17632770511005072,0.37632770511005076,0.5309911062213427
A119,2.3877685576,0.31923498401375794,0.1192349840137579,0.31923498401375794,0.4778960579742776
A119,2.5234459802,0.26984866699986176,0.06984866699986172,0.26984866699986176,0.41756650764991166
A119,2.6591234027999997,0.22907648155532803,0.02907648155532802,0.22907648155532803,0.3511113209101713
A119,2.7948008254,0.19766782621135817,-0.0023321737886418392,0.19766782621135817,0.27975195348009274
A119,2.930478248,0.17619999649246623,-0.02380000350753378,0.17619999649246623,0.20480000061895695
A120,-2.000539134,2.081218079190125,1.8812180791901247,2.081218079190125,-0.04457086164984017
A120,-1.9685931708999997,2.099048178947751,1.899048178947751,2.099048178947751,-0.0524004247451301
A120,-1.9366472077999999,2.117119261665772,1.9171192616657717,2.117119261665772,-0.059656490140953894
A120,-1.9047012447,2.135412886567438,1.935412886567438,2.135412886567438,-0.06633165332900806
A120,-1.8727552816,2.153910385781101,1.9539103857811009,2.153910385781101,-0.0724191025871598
A120,-1.8408093184999998,2.1725928833899855,1.9725928833899853,2.1725928833899855,-0.07791262593052176
A120,-1.8088633554,2.1914413146942664,1.9914413146942662,2.1914413146942664,-0.08280661745052034
A120,-1.7769173923000001,2.210436445665792,2.0104364456657917,2.210436445665792,-0.08709608303548891
A120,-1.7449714292,2.229558892575593,2.0295588925755927,2.229558892575593,-0.09077664546694755
A120,-1.7130254661,2.2487891417741634,2.0487891417741633,2.2487891417741634,-0.09384454888636987
A120,-1.681079503,2.268107569604314,2.068107569604314,2.268107569604314,-0.09629666262787753
A121,-1.681079503,2.268107569604314,2.068107569604314,2.268107569604314,-0.09629666262787753
A121,-1.5678050422,2.3370234843696887,2.1370234843696885,2.3370234843696887,-0.09999727271761441
A121,-1.4545305814,2.4059160268255257,2.2059160268255256,2.4059160268255257,-0.09588443708324293
A121,-1.3412561206000002,2.473902174416828,2.2739021744168277,2.473902174416828,-0.08401087154131862
A121,-1.2279816598000002,2.540110522204679,2.3401105222046787,2.540110522204679,-0.06452876420695544
A121,-1.1147071990000001,2.6036924520028175,2.4036924520028173,2.6036924520028175,-0.03768782483946656
A121,-1.0014327382000001,2.6638330094475267,2.4638330094475265,2.6638330094475267,-0.003832084215100423
A121,-0.8881582774000001,2.7197613495851902,2.51976134958519,2.7197613495851902,0.03660451544944207
A121,-0.7748838166,2.770760617092364,2.570760617092364,2.770760617092364,0.08310368250344866
A121,-0.6616093558,2.8161771344897173,2.616177134489717,2.8161771344897173,0.1350694190081934
A121,-0.548334895,2.8554287805809397,2.6554287805809396,2.8554287805809397,0.1918356598746986
A122,0.0,2.4114,2.2114,2.4114,-0.3032
A122,0.1211426954,2.40978016856013,2.2097801685601297,2.40978016856013,-0.27649017723507663
A122,0.2422853908,2.4049444171041423,2.204944417104142,2.4049444171041423,-0.2501718567361708
A122,0.3634280862,2.3969636262091774,2.196963626209177,2.3969636262091774,-0.22463080228029414
A122,0.4845707816,2.385954775225773,2.1859547752257726,2.385954775225773,-0.2002413847790006
A122,0.605713477,2.372079227639721,2.172079227639721,2.372079227639721,-0.17736109489415827
A122,0.7268561724,2.3555403658684186,2.1555403658684185,2.3555403658684186,-0.15632530307789974
A122,0.8479988678,2.336580610159945,2.1365806101599447,2.336580610159945,-0.13744234384206452
A122,0.9691415632,2.315477865290694,2.115477865290694,2.315477865290694,-0.12098899631001153
A122,1.0902842586000001,2.292541447144497,2.0925414471444967,2.292541447144497,-0.1072064272951288
A122,1.211426954,2.2681075488798625,2.0681075488798624,2.2681075488798625,-0.09629665637082799
